frequency_hz,mean_power_per_hz,peak_power_per_hz,group_start_hz,group_end_hz
50825878.1433,1.76789538925e-09,8.70520180582e-09,50801170.3491,50850585.9375
50875682.8308,2.2482793161e-09,1.02303010729e-08,50850975.0366,50900390.625
50925487.5183,1.85395919182e-09,1.50830987923e-08,50900779.7241,50950195.3125
50975292.2058,5.05540242039e-09,2.2494067731e-07,50950584.4116,51000000
51025096.8933,3.2419881345e-09,9.2746871475e-08,51000389.0991,51049804.6875
51074901.5808,2.9390993435e-09,1.32838020758e-08,51050193.7866,51099609.375
51124706.2683,2.60862352633e-09,9.88448023877e-09,51099998.4741,51149414.0625
51174510.9558,2.31812854676e-09,1.531954869e-08,51149803.1616,51199218.75
51224315.6433,2.47816657751e-09,9.87081187978e-09,51199607.8491,51249023.4375
51274120.3308,2.50561756594e-09,1.28860387407e-08,51249412.5366,51298828.125
51323925.0183,1.99365442002e-09,8.51963764732e-09,51299217.2241,51348632.8125
51373729.7058,2.32690533724e-09,9.63300741983e-09,51349021.9116,51398437.5
51423534.3933,1.98069832718e-09,1.1274324696e-08,51398826.5991,51448242.1875
51473339.0808,2.56467601137e-09,1.01205175362e-08,51448631.2866,51498046.875
51523143.7683,2.08749527543e-09,1.0627970123e-08,51498435.9741,51547851.5625
51572948.4558,2.67862862286e-09,1.82880644685e-08,51548240.6616,51597656.25
51622753.1433,2.42471203356e-09,1.60781777523e-08,51598045.3491,51647460.9375
51672557.8308,2.24120085109e-09,1.03541676666e-08,51647850.0366,51697265.625
51722362.5183,2.44400438382e-09,1.54837872156e-08,51697654.7241,51747070.3125
51772167.2058,2.07184450702e-09,9.07394104042e-09,51747459.4116,51796875
51821971.8933,1.68752719724e-09,8.03990699515e-09,51797264.0991,51846679.6875
51871776.5808,2.53781720361e-09,1.6212278944e-08,51847068.7866,51896484.375
51921581.2683,2.28704903312e-09,1.20798025309e-08,51896873.4741,51946289.0625
51971385.9558,2.54224015266e-09,1.27842053872e-08,51946678.1616,51996093.75
52021190.6433,2.44937053666e-09,1.51885070944e-08,51996482.8491,52045898.4375
52070995.3308,2.25032457011e-09,1.28904706131e-08,52046287.5366,52095703.125
52120800.0183,2.17006436749e-09,1.53396031203e-08,52096092.2241,52145507.8125
52170604.7058,1.9215724912e-09,1.14600817758e-08,52145896.9116,52195312.5
52220409.3933,2.95535758995e-09,2.00428967743e-08,52195701.5991,52245117.1875
52270214.0808,2.62255819538e-09,1.49664797359e-08,52245506.2866,52294921.875
52320018.7683,2.34879484003e-09,1.07504976347e-08,52295310.9741,52344726.5625
52369823.4558,2.56707270646e-09,1.46695550043e-08,52345115.6616,52394531.25
52419628.1433,2.22141213021e-09,1.06220195168e-08,52394920.3491,52444335.9375
52469432.8308,2.68869723525e-09,1.36688681966e-08,52444725.0366,52494140.625
52519237.5183,2.53665772447e-09,1.70452625712e-08,52494529.7241,52543945.3125
52569042.2058,2.31466287315e-09,1.21289145007e-08,52544334.4116,52593750
52618846.8933,2.31261639979e-09,9.30498042372e-09,52594139.0991,52643554.6875
52668651.5808,1.91770753008e-09,1.48716256355e-08,52643943.7866,52693359.375
52718456.2683,2.27380604858e-09,1.17603592291e-08,52693748.4741,52743164.0625
52768260.9558,2.37438548724e-09,1.43301321831e-08,52743553.1616,52792968.75
52818065.6433,2.41989790013e-09,1.35866866445e-08,52793357.8491,52842773.4375
52867870.3308,1.88582231229e-09,1.75879576983e-08,52843162.5366,52892578.125
52917675.0183,2.33356002458e-09,1.49472781511e-08,52892967.2241,52942382.8125
52967479.7058,2.6453865166e-09,1.60450149108e-08,52942771.9116,52992187.5
53017284.3933,2.86452725677e-09,2.33236617845e-08,52992576.5991,53041992.1875
53067089.0808,2.30243343854e-09,1.41447132583e-08,53042381.2866,53091796.875
53116893.7683,2.97012679319e-09,2.09362243563e-08,53092185.9741,53141601.5625
53166698.4558,3.14471051837e-09,1.64724278908e-08,53141990.6616,53191406.25
53216503.1433,2.91773986174e-09,1.93167300519e-08,53191795.3491,53241210.9375
53266307.8308,2.64122204803e-09,1.78326468783e-08,53241600.0366,53291015.625
53316112.5183,2.60103833782e-09,1.28998376858e-08,53291404.7241,53340820.3125
53365917.2058,3.23445919505e-09,2.13153007081e-08,53341209.4116,53390625
53415721.8933,2.91280707516e-09,1.92880224542e-08,53391014.0991,53440429.6875
53465526.5808,2.71589568045e-09,1.28703826596e-08,53440818.7866,53490234.375
53515331.2683,3.11124322982e-09,1.48539876091e-08,53490623.4741,53540039.0625
53565135.9558,2.72664411132e-09,1.52004114194e-08,53540428.1616,53589843.75
53614940.6433,3.02266473139e-09,1.40210115614e-08,53590232.8491,53639648.4375
53664745.3308,3.17167348563e-09,1.89272239424e-08,53640037.5366,53689453.125
53714550.0183,2.85569952159e-09,1.52956279757e-08,53689842.2241,53739257.8125
53764354.7058,3.41078079768e-09,1.59609868554e-08,53739646.9116,53789062.5
53814159.3933,3.05199344024e-09,2.33221065102e-08,53789451.5991,53838867.1875
53863964.0808,4.01371516494e-09,2.55009432376e-08,53839256.2866,53888671.875
53913768.7683,3.14723332042e-09,1.38161121403e-08,53889060.9741,53938476.5625
53963573.4558,3.31698120502e-09,1.54535603253e-08,53938865.6616,53988281.25
54013378.1433,4.44875242363e-09,2.40910877749e-08,53988670.3491,54038085.9375
54063182.8308,3.986956787e-09,2.50163701837e-08,54038475.0366,54087890.625
54112987.5183,3.66524729655e-09,1.7830253573e-08,54088279.7241,54137695.3125
54162792.2058,4.02161690041e-09,2.14617960086e-08,54138084.4116,54187500
54212596.8933,3.58281541938e-09,2.40806222016e-08,54187889.0991,54237304.6875
54262401.5808,3.61503631155e-09,1.66905552331e-08,54237693.7866,54287109.375
54312206.2683,4.07363382559e-09,2.01371591302e-08,54287498.4741,54336914.0625
54362010.9558,4.47904670908e-09,2.46836578233e-08,54337303.1616,54386718.75
54411815.6433,4.96458377859e-09,3.3568259967e-08,54387107.8491,54436523.4375
54461620.3308,4.35001457006e-09,2.14034529316e-08,54436912.5366,54486328.125
54511425.0183,5.06757154074e-09,2.04694826199e-08,54486717.2241,54536132.8125
54561229.7058,6.58707907691e-09,6.50495274295e-08,54536521.9116,54585937.5
54611034.3933,4.3127069276e-09,2.21037820826e-08,54586326.5991,54635742.1875
54660839.0808,5.16330665453e-09,2.78856594262e-08,54636131.2866,54685546.875
54710643.7683,4.7318033387e-09,2.38963976574e-08,54685935.9741,54735351.5625
54760448.4558,6.25038778571e-09,3.97703290664e-08,54735740.6616,54785156.25
54810253.1433,4.96032157426e-09,7.92552369339e-08,54785545.3491,54834960.9375
54860057.8308,4.8468849101e-09,2.41305248824e-08,54835350.0366,54884765.625
54909862.5183,3.18317257175e-09,1.78806307679e-08,54885154.7241,54934570.3125
54959667.2058,5.73076593691e-09,6.49860605234e-08,54934959.4116,54984375
55009471.8933,6.13787706393e-09,3.74715456401e-08,54984764.0991,55034179.6875
55059276.5808,4.29433210996e-09,4.3513272328e-08,55034568.7866,55083984.375
55109081.2683,4.47986234501e-09,2.29880062289e-08,55084373.4741,55133789.0625
55158885.9558,5.39633270894e-09,3.8735997225e-08,55134178.1616,55183593.75
55208690.6433,5.44491218035e-09,5.30709966146e-08,55183982.8491,55233398.4375
55258495.3308,4.05001850448e-09,1.93490494314e-08,55233787.5366,55283203.125
55308300.0183,6.13880507261e-09,4.27154871e-08,55283592.2241,55333007.8125
55358104.7058,6.33078142768e-09,8.30248391697e-08,55333396.9116,55382812.5
55407909.3933,6.35490082187e-09,7.08973363642e-08,55383201.5991,55432617.1875
55457714.0808,7.22032501109e-09,3.33207348818e-08,55433006.2866,55482421.875
55507518.7683,6.18145888578e-09,2.95726171398e-08,55482810.9741,55532226.5625
55557323.4558,7.99571859021e-09,5.78676076567e-08,55532615.6616,55582031.25
55607128.1433,6.11197277333e-09,3.55334708486e-08,55582420.3491,55631835.9375
55656932.8308,4.70506075242e-09,3.01605287171e-08,55632225.0366,55681640.625
55706737.5183,4.99115798725e-09,2.91366085681e-08,55682029.7241,55731445.3125
55756542.2058,7.02104799819e-09,9.9969101322e-08,55731834.4116,55781250
55806346.8933,6.94150580846e-09,1.06977871746e-07,55781639.0991,55831054.6875
55856151.5808,6.42787652607e-09,3.68403494583e-08,55831443.7866,55880859.375
55905956.2683,4.90163591374e-09,1.83335835954e-08,55881248.4741,55930664.0625
55955760.9558,6.99874294644e-09,8.00282617874e-08,55931053.1616,55980468.75
56005565.6433,5.93508481478e-09,5.98571895476e-08,55980857.8491,56030273.4375
56055370.3308,6.08366554389e-09,3.21873036849e-08,56030662.5366,56080078.125
56105175.0183,5.29215453344e-09,3.78631585024e-08,56080467.2241,56129882.8125
56154979.7058,6.08868364539e-09,4.91678804869e-08,56130271.9116,56179687.5
56204784.3933,5.59776972457e-09,2.79186235735e-08,56180076.5991,56229492.1875
56254589.0808,4.60627100465e-09,2.20919299228e-08,56229881.2866,56279296.875
56304393.7683,5.02855104517e-09,2.18317407713e-08,56279685.9741,56329101.5625
56354198.4558,5.78455050504e-09,2.86151419878e-08,56329490.6616,56378906.25
56404003.1433,5.29014265047e-09,2.98979469076e-08,56379295.3491,56428710.9375
56453807.8308,5.11749634647e-09,2.33587847147e-08,56429100.0366,56478515.625
56503612.5183,5.89774730622e-09,3.1691423413e-08,56478904.7241,56528320.3125
56553417.2058,5.56275622334e-09,4.78166364641e-08,56528709.4116,56578125
56603221.8933,4.9506255651e-09,2.53535554626e-08,56578514.0991,56627929.6875
56653026.5808,5.68096787469e-09,2.32491721181e-08,56628318.7866,56677734.375
56702831.2683,4.6955946547e-09,2.84743692723e-08,56678123.4741,56727539.0625
56752635.9558,4.6810821427e-09,2.81657090667e-08,56727928.1616,56777343.75
56802440.6433,5.31939134912e-09,3.18310783074e-08,56777732.8491,56827148.4375
56852245.3308,6.53573050106e-09,3.8754756678e-08,56827537.5366,56876953.125
56902050.0183,5.55796752134e-09,2.40587105412e-08,56877342.2241,56926757.8125
56951854.7058,6.24097846865e-09,3.37986097758e-08,56927146.9116,56976562.5
57001659.3933,4.74468572424e-09,4.2981764066e-08,56976951.5991,57026367.1875
57051464.0808,4.79579119093e-09,4.49097223499e-08,57026756.2866,57076171.875
57101268.7683,5.2354246148e-09,2.42803034223e-08,57076560.9741,57125976.5625
57151073.4558,4.54898515702e-09,2.18666968117e-08,57126365.6616,57175781.25
57200878.1433,3.38118822656e-09,1.56286516722e-08,57176170.3491,57225585.9375
57250682.8308,4.04145638249e-09,1.84457911068e-08,57225975.0366,57275390.625
57300487.5183,5.59403797727e-09,4.1332434987e-08,57275779.7241,57325195.3125
57350292.2058,4.64121988164e-09,3.18064874548e-08,57325584.4116,57375000
57400096.8933,5.25068581614e-09,2.71495071988e-08,57375389.0991,57424804.6875
57449901.5808,4.25082697892e-09,2.40582498638e-08,57425193.7866,57474609.375
57499706.2683,4.51302999739e-09,1.73870741762e-08,57474998.4741,57524414.0625
57549510.9558,4.74296304925e-09,2.85609471535e-08,57524803.1616,57574218.75
57599315.6433,4.11775299849e-09,1.81255713362e-08,57574607.8491,57624023.4375
57649120.3308,3.36729913286e-09,1.78450580236e-08,57624412.5366,57673828.125
57698925.0183,4.34106842749e-09,1.96053468553e-08,57674217.2241,57723632.8125
57748729.7058,4.86172355528e-09,2.95328068578e-08,57724021.9116,57773437.5
57798534.3933,4.46081178725e-09,2.33560881608e-08,57773826.5991,57823242.1875
57848339.0808,3.68707045458e-09,1.53659441259e-08,57823631.2866,57873046.875
57898143.7683,4.11852528729e-09,2.41309839759e-08,57873435.9741,57922851.5625
57947948.4558,4.20425838295e-09,2.20997605402e-08,57923240.6616,57972656.25
57997753.1433,4.09478250305e-09,2.92579017536e-08,57973045.3491,58022460.9375
58047557.8308,4.59134639282e-09,2.26231902614e-08,58022850.0366,58072265.625
58097362.5183,4.66193895398e-09,2.01904682113e-08,58072654.7241,58122070.3125
58147167.2058,4.24276593228e-09,3.8408709681e-08,58122459.4116,58171875
58196971.8933,5.32248326594e-09,2.85082518912e-08,58172264.0991,58221679.6875
58246776.5808,3.56061583394e-09,2.13078144386e-08,58222068.7866,58271484.375
58296581.2683,3.75492066983e-09,1.92826125634e-08,58271873.4741,58321289.0625
58346385.9558,4.56440484048e-09,3.64979872482e-08,58321678.1616,58371093.75
58396190.6433,3.45912202251e-09,1.5642774739e-08,58371482.8491,58420898.4375
58445995.3308,3.71337695514e-09,2.413096841e-08,58421287.5366,58470703.125
58495800.0183,5.92989852605e-09,8.57168633319e-08,58471092.2241,58520507.8125
58545604.7058,5.10468347164e-09,4.99640242786e-08,58520896.9116,58570312.5
58595409.3933,4.74140567877e-09,3.90349283291e-08,58570701.5991,58620117.1875
58645214.0808,4.20131312191e-09,3.02155268452e-08,58620506.2866,58669921.875
58695018.7683,3.55002133198e-09,1.8795528877e-08,58670310.9741,58719726.5625
58744823.4558,3.93053588354e-09,3.26051139029e-08,58720115.6616,58769531.25
58794628.1433,5.05389417037e-09,5.37382599308e-08,58769920.3491,58819335.9375
58844432.8308,4.71071532268e-09,2.111630548e-08,58819725.0366,58869140.625
58894237.5183,3.2859752811e-09,1.18934352368e-08,58869529.7241,58918945.3125
58944042.2058,3.24142533857e-09,3.37002175087e-08,58919334.4116,58968750
58993846.8933,5.02267541757e-09,3.83826104651e-08,58969139.0991,59018554.6875
59043651.5808,3.89852274946e-09,1.4842306193e-08,59018943.7866,59068359.375
59093456.2683,3.36011326682e-09,1.79989006602e-08,59068748.4741,59118164.0625
59143260.9558,3.55607477965e-09,5.25850780272e-08,59118553.1616,59167968.75
59193065.6433,3.43997346711e-09,1.83906626772e-08,59168357.8491,59217773.4375
59242870.3308,3.44207800103e-09,4.6865514826e-08,59218162.5366,59267578.125
59292675.0183,3.11117353192e-09,1.27335748328e-08,59267967.2241,59317382.8125
59342479.7058,4.37850295213e-09,1.96202910834e-08,59317771.9116,59367187.5
59392284.3933,3.39011984462e-09,1.45873613998e-08,59367576.5991,59416992.1875
59442089.0808,3.41793465598e-09,2.44688097941e-08,59417381.2866,59466796.875
59491893.7683,3.20114710839e-09,1.50085927039e-08,59467185.9741,59516601.5625
59541698.4558,4.05542331969e-09,2.22330993892e-08,59516990.6616,59566406.25
59591503.1433,3.39940395068e-09,1.86187807013e-08,59566795.3491,59616210.9375
59641307.8308,3.83645084599e-09,2.13176151925e-08,59616600.0366,59666015.625
59691112.5183,2.99147470878e-09,1.92822109375e-08,59666404.7241,59715820.3125
59740917.2058,4.16762645398e-09,3.04641752318e-08,59716209.4116,59765625
59790721.8933,3.02233040972e-09,2.13947187083e-08,59766014.0991,59815429.6875
59840526.5808,3.47988154804e-09,1.36235797197e-08,59815818.7866,59865234.375
59890331.2683,3.82377590392e-09,1.72896245304e-08,59865623.4741,59915039.0625
59940135.9558,4.50093571074e-09,2.03686951705e-08,59915428.1616,59964843.75
59989940.6433,1.26416893181e-07,8.58478714111e-06,59965232.8491,60014648.4375
60039745.3308,4.79713872647e-09,5.02433382828e-08,60015037.5366,60064453.125
60089550.0183,4.50667719243e-09,2.2133197278e-08,60064842.2241,60114257.8125
60139354.7058,3.7749388011e-09,1.60682964872e-08,60114646.9116,60164062.5
60189159.3933,4.73230008062e-09,2.57213123374e-08,60164451.5991,60213867.1875
60238964.0808,3.43701040659e-09,1.62643274108e-08,60214256.2866,60263671.875
60288768.7683,6.70962526577e-09,3.18970921709e-08,60264060.9741,60313476.5625
60338573.4558,4.02469357356e-09,2.19442536634e-08,60313865.6616,60363281.25
60388378.1433,4.2970172547e-09,3.57153965469e-08,60363670.3491,60413085.9375
60438182.8308,3.42518000806e-09,2.29849226324e-08,60413475.0366,60462890.625
60487987.5183,3.26076776722e-09,1.44526665065e-08,60463279.7241,60512695.3125
60537792.2058,3.48831527865e-09,2.8628072433e-08,60513084.4116,60562500
60587596.8933,2.82431047644e-09,1.78852186658e-08,60562889.0991,60612304.6875
60637401.5808,3.1108479511e-09,1.31869612771e-08,60612693.7866,60662109.375
60687206.2683,2.56191434969e-09,1.73652117855e-08,60662498.4741,60711914.0625
60737010.9558,2.09051442202e-09,8.9626386195e-09,60712303.1616,60761718.75
60786815.6433,2.9502342803e-09,1.11830738018e-08,60762107.8491,60811523.4375
60836620.3308,2.55820240154e-09,1.01489849445e-08,60811912.5366,60861328.125
60886425.0183,3.21829437327e-09,1.75987744447e-08,60861717.2241,60911132.8125
60936229.7058,2.42420284279e-09,1.43396522385e-08,60911521.9116,60960937.5
60986034.3933,3.05554920736e-09,1.40580017873e-08,60961326.5991,61010742.1875
61035839.0808,2.78168308742e-09,1.68515491485e-08,61011131.2866,61060546.875
61085643.7683,2.78614574994e-09,1.30659785816e-08,61060935.9741,61110351.5625
61135448.4558,3.27005328195e-09,2.55920958997e-08,61110740.6616,61160156.25
61185253.1433,2.81773165466e-09,1.39448011167e-08,61160545.3491,61209960.9375
61235057.8308,2.58744255571e-09,9.77320354195e-09,61210350.0366,61259765.625
61284862.5183,2.86125977305e-09,1.85790374129e-08,61260154.7241,61309570.3125
61334667.2058,2.71086382446e-09,1.52990503722e-08,61309959.4116,61359375
61384471.8933,2.79056687644e-09,1.30762244861e-08,61359764.0991,61409179.6875
61434276.5808,2.32456144734e-09,1.43402894926e-08,61409568.7866,61458984.375
61484081.2683,2.11643628792e-09,1.34661216257e-08,61459373.4741,61508789.0625
61533885.9558,1.80840889874e-09,9.14321943761e-09,61509178.1616,61558593.75
61583690.6433,2.41842895569e-09,1.09393268528e-08,61558982.8491,61608398.4375
61633495.3308,1.87873863188e-09,1.21661551027e-08,61608787.5366,61658203.125
61683300.0183,2.48182063346e-09,1.05937168769e-08,61658592.2241,61708007.8125
61733104.7058,2.40087100779e-09,1.22727738237e-08,61708396.9116,61757812.5
61782909.3933,2.02932329961e-09,1.662321072e-08,61758201.5991,61807617.1875
61832714.0808,1.94015585989e-09,1.09659701068e-08,61808006.2866,61857421.875
61882518.7683,2.32410389212e-09,1.46562890691e-08,61857810.9741,61907226.5625
61932323.4558,2.80616190553e-09,1.22068305343e-08,61907615.6616,61957031.25
61982128.1433,2.88767315521e-09,1.61243759719e-08,61957420.3491,62006835.9375
62031932.8308,3.99611723633e-09,6.84627916991e-08,62007225.0366,62056640.625
62081737.5183,2.25442511294e-09,1.02422682104e-08,62057029.7241,62106445.3125
62131542.2058,2.42648999409e-09,1.63898630698e-08,62106834.4116,62156250
62181346.8933,2.33022559737e-09,1.62381009809e-08,62156639.0991,62206054.6875
62231151.5808,2.93172952536e-09,1.28479162892e-08,62206443.7866,62255859.375
62280956.2683,2.24848183844e-09,1.06093672484e-08,62256248.4741,62305664.0625
62330760.9558,2.56684130877e-09,1.50583814776e-08,62306053.1616,62355468.75
62380565.6433,2.83412434543e-09,1.46871648404e-08,62355857.8491,62405273.4375
62430370.3308,2.50992984647e-09,1.25146737462e-08,62405662.5366,62455078.125
62480175.0183,3.04452857716e-09,1.46324770317e-08,62455467.2241,62504882.8125
62529979.7058,2.33295673191e-09,1.69665305823e-08,62505271.9116,62554687.5
62579784.3933,2.80577153902e-09,1.24598431929e-08,62555076.5991,62604492.1875
62629589.0808,2.29780544239e-09,1.24934918351e-08,62604881.2866,62654296.875
62679393.7683,2.78080737235e-09,2.24174575692e-08,62654685.9741,62704101.5625
62729198.4558,2.33401414529e-09,9.91589414205e-09,62704490.6616,62753906.25
62779003.1433,2.84815696415e-09,1.70375316411e-08,62754295.3491,62803710.9375
